ee_addr	size	class	cov_status	cov_source	cov_fuzzy	ppc_addr	mangled	demangled	decl_file	conf
002b1708	328	loop	near	m2c	86.85	00350640	_ZN2Tz8JmPuzzle13UpdateTopListEv	Tz::JmPuzzle::UpdateTopList()		high
002d5748	328	branchy	near	lift	93.41	0064a478	_ZN2Ti15MGOarashiPlayer24_OVR_exec_command_playerEPKN2YS12COMMAND_ELEME	Ti::MGOarashiPlayer::_OVR_exec_command_player(YS::COMMAND_ELEM const*)		med
00106de8	324	float	near	m2c	63.21	000d9600	_ZN2kn10Projection6setFOVEfNS0_4WorHE	kn::Projection::setFOV(float, kn::Projection::WorH)		high
001125d8	324	branchy	near	lift	86.45	000e5288	_ZN2kn6Friend9setTargetENS0_15SET_TARGET_MODEEPN2YS6TARGETE	kn::Friend::setTarget(kn::Friend::SET_TARGET_MODE, YS::TARGET*)		med
00113848	324	float	near	lift	77.21	000e6d88	_ZN2kn17FriendPersonality4idleEPNS_12FriendActionEPN2YS6TARGETEPPvb	kn::FriendPersonality::idle(kn::FriendAction*, YS::TARGET*, void**, bool)		med
00138840	324	float	near	ghidra	41.59	0007accc	_ZN2dk6Sprite6updateEv	dk::Sprite::update()		high
0016c168	324	switch	near	lift	92.82	00462218	_ZN2YS3OBJ8footstepEi	YS::OBJ::footstep(int)		sim-low
00196028	324	loop	near	m2c	67.83	00495548	_ZN2YS9SAVEPOINT7recoverEv	YS::SAVEPOINT::recover()		sim-high
00198ee8	324	loop	near	lift	80.22	0049c428	_ZN2YS11SIGNAL_HOOK4execEv	YS::SIGNAL_HOOK::exec()		sim-high
001ada38	324	switch	near	ghidra	77.69	004936fc	_ZN2YS5RECOV4ExecEi	YS::RECOV::Exec(int)		high
0022f3a8	324	float	near	lift	91.36	002d471c	_ZN2sa5EVENT10entry_ctrlEv	sa::EVENT::entry_ctrl()		med
00239700	324	straight	near	lift	0.00	000c2040	_ZN2YI8SEQUENCEC1Ev	YI::SEQUENCE::SEQUENCE()		med
00262af8	324	branchy	near	lift	85.63	003a6130	_ZN2Tz6CmItem14UpdateHelpMessEv	Tz::CmItem::UpdateHelpMess()		med
0028be78	324	float	near	e3	48.14	0037dc10	_ZN2Tz9ScrollBar6SetPosEi	Tz::ScrollBar::SetPos(int)		high
00293520	324	loop	near	ghidra	35.42	0038a9c4	_ZN2Tz9ChgWeapon6UpdateEv	Tz::ChgWeapon::Update()		high
00146250	320	loop	near	lift	88.71	000b0810	_ZN2dk11OctDrawFile10drawObjectERKNS_8DrawNodeE	dk::OctDrawFile::drawObject(dk::DrawNode const&)		sim-med
001a3188	320	branchy	near	ghidra	50.76	004371d4	_ZN2YS4ITEM3GetEiib	YS::ITEM::Get(int, int, bool)		high
001b5b20	320	float	near	m2c	81.75	00440ff0	_ZN2YS5LIMIT16GetCommandStatusEPNS_6PLAYEREPKNS_12COMMAND_ELEMEi	YS::LIMIT::GetCommandStatus(YS::PLAYER*, YS::COMMAND_ELEM const*, int)		high
001d5d80	320	branchy	near	ghidra	92.41	0042f5ec	_ZN2YS10FORM_LEVEL7LevelUpEPNS_6PLAYEREi	YS::FORM_LEVEL::LevelUp(YS::PLAYER*, int)		med
0022d098	320	float	near	m2c	71.40	002c6c90	_ZN2sa5EVENT17set_bin_black_fogERNS_13BIN_BLACK_FOGEP4TASK	sa::EVENT::set_bin_black_fog(sa::BIN_BLACK_FOG&, TASK*)		sim-high
00287218	320	loop	near	ghidra	84.24	003b0df8	_ZN2Tz8CmNewFlg17isAbilityHistFormEii	Tz::CmNewFlg::isAbilityHistForm(int, int)		sim-med
0028cc78	320	branchy	near	lift	84.76	00370dd0	_ZN2Tz10MenuCursor6CreateEiiiPNS_6LayoutEiii	Tz::MenuCursor::Create(int, int, int, Tz::Layout*, int, int, int)		high
00103590	316	branchy	near	m2c	77.51	0003bfd8	_ZN4MENU15CreateAllocatorEiPN2kn15MemoryAllocatorE	MENU::CreateAllocator(int, kn::MemoryAllocator*)		high
0018b338	316	float	near	m2c	84.34	004f0670	_ZN2YS3NPC10after_talkEf	YS::NPC::after_talk(float)		high
001bb4f0	316	branchy	near	m2c	91.75	00451ee4	_ZN2YS7MISSION8completeEii	YS::MISSION::complete(int, int)		high
001fe798	316	branchy	near	lift	46.49	005b4c48	pppKeThTp	pppKeThTp		sim-low
0023cc18	316	float	near	lift	80.37	000c1b3c	_ZN2YI6LAYOUT4DrawEv	YI::LAYOUT::Draw()		high
00273228	316	branchy	near	m2c	93.29	0039e228	_ZN2Tz8CmCustom10DrawUpdateEPNS_6SelectEii	Tz::CmCustom::DrawUpdate(Tz::Select*, int, int)		high
0029aac0	316	branchy	near	ghidra	90.64	0033e05c	_ZN2Tz5JmDic8LeaveAllEi	Tz::JmDic::LeaveAll(int)		med
002a10e0	316	branchy	near	lift	79.96	003372d8	_ZN2Tz9JmDiagram12CreateCursorEv	Tz::JmDiagram::CreateCursor()		med
001028b0	312	loop	near	m2c	92.37	00040ad4	_ZN12TASK_MANAGER11masked_execEii	TASK_MANAGER::masked_exec(int, int)		sim-low
00139e00	312	branchy	near	lift	94.85	00065840	_ZN2dk5Obj2D8menuInitEP9ALLOCATORb	dk::Obj2D::menuInit(ALLOCATOR*, bool)		med
00165db8	312	loop	near	ghidra	55.01	0006b540	_ZN2dk6ObjOcc13intersectLineERNS_4LineERN2kn7FVectorERtjjbRPS0_ii	dk::ObjOcc::intersectLine(dk::Line&, kn::FVector&, unsigned short&, unsigned int, unsigned int, bool, dk::ObjOcc*&, int, int)		high
00185468	312	float	near	lift	89.92	004bb468	_ZN2YS6WEAPONC1EPKNS_8OBJENTRYEPNS_5PARTYEiii	YS::WEAPON::WEAPON(YS::OBJENTRY const*, YS::PARTY*, int, int, int)		sim-high
00194468	312	switch	near	m2c	71.40	004697f4	_ZN2YS3OBJ11show_shadowEv	YS::OBJ::show_shadow()		sim-low
00197148	312	float	near	m2c	62.85	00428548	_ZN2YS5EVENT13phase_fadeoutEv	YS::EVENT::phase_fadeout()		med
00197430	312	float	near	m2c	69.13	004280d0	_ZN2YS5EVENT12phase_fadeinEv	YS::EVENT::phase_fadein()		med
001a0ee0	312	float	near	lift	72.47	00497be4	_ZN2YS5SHEET3setEPKNS_10ENEMYPARAME	YS::SHEET::set(YS::ENEMYPARAM const*)		sim-med
001a9ae8	312	float	near	lift	64.02	0044ef90	_ZN2YS11MESSAGEDRAW4drawEiij	YS::MESSAGEDRAW::draw(int, int, unsigned int)		high
001b9db0	312	loop	near	e3	58.26	0046dcbc	_ZN2YS3OBJ8LeaveAllEi	YS::OBJ::LeaveAll(int)		high
001d94f8	312	loop	near	ghidra	83.38	004ad960	_ZN2YS7UNDRESS4ExecENS_6MEMBEREPKS1_	YS::UNDRESS::Exec(YS::MEMBER, YS::MEMBER const*)		sim-low
001dd568	312	float	near	ghidra	82.44	002b0ed4	_ZN3ryj12qsort_effectEPPNS_6EFFECTEPfii	ryj::qsort_effect(ryj::EFFECT**, float*, int, int)		sim-low
001e8048	312	loop	near	m2c	66.92	005a6b34	_Z12pppStartPartP9_pppMngStPxi	pppStartPart(_pppMngSt*, long long*, int)		sim-med
00268b30	312	branchy	near	lift	92.45	0039f658	_ZN2Tz7CmEquip17SetupTitleAbilityEi	Tz::CmEquip::SetupTitleAbility(int)		med
0027c1c0	312	branchy	near	lift	70.44	00391044	_ZN2Tz9CmAbility15ChgEquipAbilityEv	Tz::CmAbility::ChgEquipAbility()		sim-high
002875e8	312	loop	near	lift	98.97	0065f020	_ZN2Tz8Mg2DTronC1Ev	Tz::Mg2DTron::Mg2DTron()		sim-high
002dc850	312	float	near	lift	57.91	0063e70c	_ZN2Ti6MGJump5resetEv	Ti::MGJump::reset()		med
00322790	312	loop	near	m2c	99.13	002e0ea8	_ZN2sa13MUSICAL_INPUT5startEi	sa::MUSICAL_INPUT::start(int)		sim-med
0013a4c8	308	branchy	near	lift	72.45	0005120c	_ZN2dk8Field2DD11readCommandEv	dk::Field2DD::readCommand()		high
001cc220	308	float	near	m2c	36.44	004846c8	_ZN2YS8PRIZE_CA14_OVR_check_getEPNS_11PRIZEEFFECTE	YS::PRIZE_CA::_OVR_check_get(YS::PRIZEEFFECT*)		sim-high
001cd388	308	loop	near	ghidra	30.71	0041ebac	_ZN2YS8CONTINUE4LoadEv	YS::CONTINUE::Load()		sim-med
001e3330	308	float	near	lift	76.77	002abc98	_Z8pppSetUpPv	pppSetUp(void*)		sim-med
001ebcf0	308	float	near	m2c	63.70	005be9a8	pppPointAp	pppPointAp		sim-med
00276c88	308	branchy	near	lift	96.36	002f6f1c	_ZN2Tz6Jiminy10CreateHelpEPKN2YS7MESSAGEEb	Tz::Jiminy::CreateHelp(YS::MESSAGE const*, bool)		sim-high
002a2010	308	loop	near	m2c	84.24	003605b8	_ZN2Tz10JmTreasure4ExitEv	Tz::JmTreasure::Exit()		sim-sandwich
002ac2e8	308	loop	near	lift	75.45	00344444	_ZN2Tz9JmNewInfo11CheckPuzzleEv	Tz::JmNewInfo::CheckPuzzle()		sim-med
00144be0	304	float	near	lift	99.79	0008840c	_ZNK2dk6Aabbox19generateDrawVertex8EPN2kn7FVectorE	dk::Aabbox::generateDrawVertex8(kn::FVector*) const		med
00178758	304	float	near	lift	85.13	0047c788	_ZN2YS6PLAYER13_OVR_pre_execEv	YS::PLAYER::_OVR_pre_exec()		high
0017c160	304	float	near	m2c	87.80	004cfa60	_ZN2YS11ACTION_IDLE7controlEPNS_3OBJE	YS::ACTION_IDLE::control(YS::OBJ*)		sim-high
00187520	304	branchy	near	lift	75.13	00413924	_ZN2YS6BTLOBJ11_OVR_add_hpEiib	YS::BTLOBJ::_OVR_add_hp(int, int, bool)		high
001bed48	304	loop	near	lift	83.09	0042b6b0	_ZN2YS13FIELD_COMMAND13make_shortcutEv	YS::FIELD_COMMAND::make_shortcut()		sim-high
001bee78	304	loop	near	e3	98.07	0042b810	_ZN2YS13FIELD_COMMAND13make_changeinEv	YS::FIELD_COMMAND::make_changein()		med
001c2d88	304	loop	near	lift	88.14	00481dd0	_ZNK2YS11PLAYERPARAM5applyEv	YS::PLAYERPARAM::apply() const		sim-high
001e6ed8	304	float	near	lift	42.30	002af69c	_Z16pppSetPartMatrixPA4_fS0_PfS1_	pppSetPartMatrix(float (*) [4], float (*) [4], float*, float*)		med
0022d880	304	loop	near	lift	96.58	002cb930	_ZN2sa5EVENT15set_bin_seq_mesERNS_11BIN_SEQ_MESEP4TASK	sa::EVENT::set_bin_seq_mes(sa::BIN_SEQ_MES&, TASK*)		med
00231390	304	float	near	lift	87.40	002c3fb0	_ZN2sa5EVENT20calcValue_objDefaultERNS_18BIN_CAMERA_DATA_WKERNS_23OBJ_DEFAULT_CAMERA_DATAEf	sa::EVENT::calcValue_objDefault(sa::BIN_CAMERA_DATA_WK&, sa::OBJ_DEFAULT_CAMERA_DATA&, float)		sim-med
0024f070	304	branchy	near	ghidra	64.20	003cf7c0	_ZN2Tz4TTMY13CreateHelpWinEi	Tz::TTMY::CreateHelpWin(int)		med
002a4470	304	branchy	near	ghidra	80.80	0035fb00	_ZN2Tz10JmTreasure12CreateCursorEv	Tz::JmTreasure::CreateCursor()		med
00137fb8	300	loop	near	lift	96.48	000808a0	_ZN2dk13TREASURE_INFO4initEv	dk::TREASURE_INFO::init()		sim-low
001558b8	300	float	near	lift	84.71	000a286c	_ZN2dk12GAUGE_PLAYER12createCircleEii	dk::GAUGE_PLAYER::createCircle(int, int)		med
0018e7c0	300	branchy	near	lift	96.97	00408a84	_ZN2YS11ATTACK_WORK7reflectEPS0_	YS::ATTACK_WORK::reflect(YS::ATTACK_WORK*)		med
001c0890	300	loop	near	lift	75.49	004dd4f8	_ZN2YS10BONUSLEVEL2UpEi	YS::BONUSLEVEL::Up(int)		seed
001f5cc8	300	float	near	lift	83.73	005a97c0	pppKeBornRnd2_Born	pppKeBornRnd2_Born		sim-high
001f6648	300	float	near	lift	83.73	005aa338	pppKeBornRnd5_Born	pppKeBornRnd5_Born		sim-high
0020aec8	300	float	near	lift	95.01	005cc2b8	_Z10set_matrixPA4_fS0_P19PRyjMegaBirthFilterP19VRyjMegaBirthFilterP14_PARTICLE_DATA	set_matrix(float (*) [4], float (*) [4], PRyjMegaBirthFilter*, VRyjMegaBirthFilter*, _PARTICLE_DATA*)		sim-med
00230de0	300	float	near	lift	35.22	002c3b68	_ZN2sa5EVENT9calcValueEifPNS_22BIN_CAMERA_DATA_ENC_WKES2_	sa::EVENT::calcValue(int, float, sa::BIN_CAMERA_DATA_ENC_WK*, sa::BIN_CAMERA_DATA_ENC_WK*)		sim-med
002529a8	300	loop	near	lift	67.76	003b8fd0	_ZN2Tz4ALCA10SetLayListEv	Tz::ALCA::SetLayList()		med
00253638	300	loop	near	lift	99.60	002eda60	_ZN2Tz6CMData4InitEv	Tz::CMData::Init()		med
0028c198	300	branchy	near	lift	88.32	003721d8	_ZN2Tz8MenuItem5startEiiiPNS_6LayoutEiii	Tz::MenuItem::start(int, int, int, Tz::Layout*, int, int, int)		high
002a16b8	300	loop	near	lift	80.67	003371a8	_ZN2Tz9JmDiagram10CalcSelIdxEv	Tz::JmDiagram::CalcSelIdx()		high
0010d918	296	loop	near	e3	42.47	000e4644	_ZN2kn6Friend26searchEnemy_playerAttackerEPN2YS6TARGETES3_	kn::Friend::searchEnemy_playerAttacker(YS::TARGET*, YS::TARGET*)		med
001208f8	296	loop	near	m2c	94.86	00123108	_ZN2kn8ModelSKL19getDMATagBufferSizeEv	kn::ModelSKL::getDMATagBufferSize()		sim-vt-high
0015e3b8	296	straight	near	lift	89.07	000b5218	_ZN2dk9SpotBlendC1Ev	dk::SpotBlend::SpotBlend()		sim-high
0015e4e0	296	straight	near	lift	89.07	00202ea0	_ZN2gm12SPRITEFROM3D11draw_commonERKN2kn16ProjectionCameraERKNS1_7FVectorE	gm::SPRITEFROM3D::draw_common(kn::ProjectionCamera const&, kn::FVector const&)		sim-high
0017da90	296	float	near	m2c	68.78	00431010	_ZN2YS6FRIENDC1EPKNS_8OBJENTRYERKN2kn7FVectorEf	YS::FRIEND::FRIEND(YS::OBJENTRY const*, kn::FVector const&, float)		sim-high
001801b0	296	float	near	lift	94.82	0045b2ec	_ZN2YS6MOTION8_CaptureEPNS_3OBJEPNS_6BINARCEPN3ryj3PAXES2_fPi	YS::MOTION::_Capture(YS::OBJ*, YS::BINARC*, ryj::PAX*, YS::OBJ*, float, int*)		high
00192cc0	296	switch	near	ghidra	84.30	0044cc5c	_ZN2YS7MESSAGE7SprintfEPcPKcz	YS::MESSAGE::Sprintf(char*, char const*, ...)		med
00196f00	296	float	near	lift	91.69	00427c48	_ZN2YS5EVENT5startEv	YS::EVENT::start()		sim-high
0019d5f8	296	branchy	near	m2c	93.35	00490f30	_ZN2YS5RECOM5startERNS_12COMMAND_SLOTE	YS::RECOM::start(YS::COMMAND_SLOT&)		sim-high
001a6658	296	loop	near	ghidra	73.58	00446a98	_ZN2YS5MAGIC8GetTableEi	YS::MAGIC::GetTable(int)		med
001a82f0	296	branchy	near	ghidra	70.41	004ab18c	_ZNK2YS8TREASURE5TABLE4_getEv	YS::TREASURE::TABLE::_get() const		high
001aca98	296	loop	near	lift	94.59	004bccc8	_ZN2YS11WINDOW_BASEC1ENS_4FONT4TYPEEiiiiii	YS::WINDOW_BASE::WINDOW_BASE(YS::FONT::TYPE, int, int, int, int, int, int)		sim-high
001b5460	296	loop	near	lift	92.33	0043fe68	_ZN2YS5LIMIT7destroyEv	YS::LIMIT::destroy()		med
001b72c0	296	branchy	near	m2c	84.19	0043bf48	_ZNK2YS7LEVELUP4execEiii	YS::LEVELUP::exec(int, int, int) const		med
001bd988	296	loop	near	lift	57.34	004810cc	_ZN2YS14PLAYER_COMMAND6decideEv	YS::PLAYER_COMMAND::decide()		high
0022f7c0	296	float	near	lift	66.96	002d1f40	_ZN2sa5EVENT16set_bin_seq_posiERNS_12BIN_SEQ_POSIEP4TASK	sa::EVENT::set_bin_seq_posi(sa::BIN_SEQ_POSI&, TASK*)		med
00240118	296	branchy	near	m2c	46.78	00368fb4	_ZN2Tz5MCard8GetFnameEPcii	Tz::MCard::GetFname(char*, int, int)		med
00245968	296	float	near	lift	92.80	003c43e0	_ZN2Tz4HECO9CreateObjEv	Tz::HECO::CreateObj()		med
00273cb8	296	loop	near	lift	60.40	0039ae5c	_ZN2Tz8CmCustom12ChageAbilityEi	Tz::CmCustom::ChageAbility(int)		med
002a40c8	296	loop	near	lift	66.85	0035f6a4	_ZN2Tz10JmTreasure11isExistListEv	Tz::JmTreasure::isExistList()		sim-sandwich
002c4390	296	branchy	near	lift	84.28	003e6fe8	_ZN2dk10mitem_drawEiijjPNS_13SpriteMessageE	dk::mitem_draw(int, int, unsigned int, unsigned int, dk::SpriteMessage*)		med
002dfe38	296	float	near	lift	91.89	006303e8	_ZN2Ti21ACTION_PO_JUMP_PLAYER12land_balloonEPN2YS3OBJES3_fi	Ti::ACTION_PO_JUMP_PLAYER::land_balloon(YS::OBJ*, YS::OBJ*, float, int)		med
002e9690	296	loop	near	lift	76.76	0062ae90	_ZN2Ts5FLARE4InitEv	Ts::FLARE::Init()		seed
001136b8	292	loop	near	m2c	75.53	000e6b68	_ZN2kn17FriendPersonality15linkActionParamEv	kn::FriendPersonality::linkActionParam()		med
0011c8f8	292	loop	near	ghidra	79.89	000edd30	_ZN2kn8ModelObj5draw_EPNS_9DrawParamEbPNS_5ModelEPPN3Axa11DMA_SET_TAGEPc	kn::ModelObj::draw_(kn::DrawParam*, bool, kn::Model*, Axa::DMA_SET_TAG**, char*)		sim-med
00137058	292	loop	near	lift	84.19	00043dd8	_ZN2dk3BGM8typeHoldEPi	dk::BGM::typeHold(int*)		sim-low
00146f28	292	loop	near	lift	70.94	000adeac	_ZN2dk11OctDrawFile16insertDrawObjectEPNS_11ObjDrawListEb	dk::OctDrawFile::insertDrawObject(dk::ObjDrawList*, bool)		sim-med
00228ab0	292	float	near	lift	95.62	002ddec0	_ZN2sa14MUSICAL_GAUGE36createEv	sa::MUSICAL_GAUGE3::create()		med
00259e90	292	loop	near	lift	91.25	0030b8d4	_ZN2Tz8CmSLBase9SetupSlotEv	Tz::CmSLBase::SetupSlot()		high
0026bab8	292	loop	near	lift	82.77	002fe658	_ZN2Tz7CmParty4ExitEv	Tz::CmParty::Exit()		sim-med
0026d620	292	branchy	near	lift	97.66	002ffa1c	_ZN2Tz7CmParty18UpdateTopSelActiveEib	Tz::CmParty::UpdateTopSelActive(int, bool)		med
00291380	292	branchy	near	ghidra	81.84	00324260	_ZN2Tz8ItemStat10CheckParamEi	Tz::ItemStat::CheckParam(int)		med
002933d8	292	loop	near	ghidra	80.08	0038a740	_ZN2Tz9ChgWeapon3SetEiiiPNS0_4InfoE	Tz::ChgWeapon::Set(int, int, int, Tz::ChgWeapon::Info*)		sim-low
0029a5f0	292	loop	near	lift	63.60	00330664	_ZN2Tz12JmCollection10Cur2SelNumEi	Tz::JmCollection::Cur2SelNum(int)		high
002ae768	292	loop	near	ghidra	52.58	003355dc	_ZN2Tz10JmComplete16isPuzzleGameCompEi	Tz::JmComplete::isPuzzleGameComp(int)		high
002b2f28	292	branchy	near	lift	85.34	00351348	_ZN2Tz8JmPuzzle10HideCursorEi	Tz::JmPuzzle::HideCursor(int)		med
002b7148	292	loop	near	lift	0.00	0038701c	_ZN2Tz8TimeDrawD1Ev	Tz::TimeDraw::~TimeDraw()		sim-low
002edd20	292	float	near	m2c	56.53	0061c1d0	_ZN2Ts10ACTION_LIB15HeightFromFloorEPN2YS3OBJE	Ts::ACTION_LIB::HeightFromFloor(YS::OBJ*)		sim-high
00113fb0	288	branchy	near	lift	67.53	000e7680	_ZN2kn17FriendPersonality16execScriptActionEPNS_12FriendActionEPN2YS6TARGETEPPvb	kn::FriendPersonality::execScriptAction(kn::FriendAction*, YS::TARGET*, void**, bool)		med
00175790	288	branchy	near	lift	83.86	00476ab0	_ZN2YS5PARTYC1EPKNS_8OBJENTRYEjRKN2kn7FVectorEf	YS::PARTY::PARTY(YS::OBJENTRY const*, unsigned int, kn::FVector const&, float)		sim-high
00182c60	288	loop	near	lift	74.12	004ae318	_ZN2YS4UNIT8ExecTaskEP4TASK	YS::UNIT::ExecTask(TASK*)		med
0018da18	288	branchy	near	ghidra	80.36	00406de8	_ZN2YS6ATTACK12force_strikeEPNS_6BTLOBJEPKNS_11ATTACKPARAMEi	YS::ATTACK::force_strike(YS::BTLOBJ*, YS::ATTACKPARAM const*, int)		med
001a0800	288	float	near	ghidra	89.44	004798b0	_ZNK2YS11PARTYATTACK5is_inEPNS_5PARTYEfffRKNS_9COLLISIONE	YS::PARTYATTACK::is_in(YS::PARTY*, float, float, float, YS::COLLISION const&) const		sim-med
001b8838	288	branchy	near	m2c	55.38	004beae0	_ZN2YS9WORLDFLAG3SetEi	YS::WORLDFLAG::Set(int)		sim-low
001cfcf8	288	float	near	lift	54.93	0044fcfc	_ZN2YS6MICKEYC1EPKNS_8OBJENTRYEPNS_3PADERKN2kn7FVectorEf	YS::MICKEY::MICKEY(YS::OBJENTRY const*, YS::PAD*, kn::FVector const&, float)		sim-high
001dec78	288	float	near	m2c	40.67	002b595c	_ZN3ryj3PAX7MANAGERC1EPNS_6EFFECTEPNS0_4ELEMEPNS0_14USER_BIND_ARGSEf	ryj::PAX::MANAGER::MANAGER(ryj::EFFECT*, ryj::PAX::ELEM*, ryj::PAX::USER_BIND_ARGS*, float)		sim-high
0022ee30	288	float	near	lift	62.68	002d3c40	_ZN2sa5EVENT20set_shadow_alpha_seqERNS_16BIN_SHADOW_ALPHAEP4TASK	sa::EVENT::set_shadow_alpha_seq(sa::BIN_SHADOW_ALPHA&, TASK*)		sim-high
002309c8	288	float	near	lift	91.77	002cfe94	_ZN2sa5EVENT11objMoveTaskEP4TASK	sa::EVENT::objMoveTask(TASK*)		high
002633a8	288	branchy	near	lift	80.48	003ac654	_ZN2Tz6CmItem18UpdateTopSelActiveEib	Tz::CmItem::UpdateTopSelActive(int, bool)		med
00270648	288	switch	near	e3	9.17	00398940	_ZN2Tz8CmCustom23SetIndiCustomDefaultPosEv	Tz::CmCustom::SetIndiCustomDefaultPos()		high
0027fba0	288	loop	near	lift	60.99	0031bda4	_ZN2Tz9GumiPause4DrawEv	Tz::GumiPause::Draw()		sim-low
002d00e0	288	loop	near	m2c	51.73	0064e354	_ZN2Ti5MGObj15check_all_leaveEv	Ti::MGObj::check_all_leave()		high
002ed8e0	288	float	near	lift	69.17	0062bda0	_ZN2Ts12SUMMON_ENEMY3GetEPN2YS3OBJE	Ts::SUMMON_ENEMY::Get(YS::OBJ*)		high
002ef028	288	float	near	lift	41.20	0060cccc	_ZN4menu6Motion6updateEf	menu::Motion::update(float)		sim-low
00188550	284	float	near	ghidra	25.54	00400880	_ZN2YS3ACT8ExecTaskEP4TASK	YS::ACT::ExecTask(TASK*)		med
00197028	284	float	near	m2c	80.81	004286f8	_ZN2YS5EVENT4execEv	YS::EVENT::exec()		med
001aefa0	284	float	near	m2c	65.70	004329f0	_ZN2YS8GAMEOVER12check_mickeyEv	YS::GAMEOVER::check_mickey()		med
001bc568	284	branchy	near	lift	70.00	0041d748	_ZN2YS12COMMAND_SLOT8CanDriveEPKNS_12COMMAND_ELEMEPNS_6PLAYERE	YS::COMMAND_SLOT::CanDrive(YS::COMMAND_ELEM const*, YS::PLAYER*)		med
001e17b8	284	loop	near	m2c	94.71	006189f4	_ZN3ryj17LAST_XEMNUS_LASER4initEv	ryj::LAST_XEMNUS_LASER::init()		sim-high
001f5f10	284	float	near	lift	84.92	005a9a70	pppKeBornRnd3_Born	pppKeBornRnd3_Born		sim-sandwich
00263a90	284	branchy	near	ghidra	81.49	002f2240	_ZN2Tz9CMenuHelp6CreateEPKN2YS7MESSAGEEb	Tz::CMenuHelp::Create(YS::MESSAGE const*, bool)		high
002736f8	284	loop	near	m2c	43.79	0039b4a8	_ZN2Tz8CmCustom12ChageMpDriveEv	Tz::CmCustom::ChageMpDrive()		med
00275f68	284	branchy	near	ghidra	89.60	002f6234	_ZN2Tz6Jiminy18SetMainFrameLRMessEii	Tz::Jiminy::SetMainFrameLRMess(int, int)		high
002a98a8	284	loop	near	ghidra	82.07	003563d4	_ZN2Tz7JmQuest13UpdateNewMarkEv	Tz::JmQuest::UpdateNewMark()		high
002abff0	284	loop	near	lift	90.78	0034adb8	_ZN2Tz9JmNewInfo10isStoryNewEii	Tz::JmNewInfo::isStoryNew(int, int)		high
00106af0	280	float	near	ghidra	54.92	000d8f18	_ZN2kn10Projection14calcClipMatrixERNS_7FMatrixEff	kn::Projection::calcClipMatrix(kn::FMatrix&, float, float)		sim-low
0015e8c8	280	straight	near	lift	89.31	002459d8	_ZN2gm11FRAMEBUFFER4InitEv	gm::FRAMEBUFFER::Init()		sim-high
0015e9e0	280	straight	near	lift	89.31	000b5c4c	_ZN2dk11ModelSpriteC1Ev	dk::ModelSprite::ModelSprite()		sim-high
00169030	280	loop	near	ghidra	83.64	00435658	_ZN2YS8AreaInitEP4TASK	YS::AreaInit(TASK*)		med
00186ec0	280	branchy	near	ghidra	82.11	00411d54	_ZN2YS6BTLOBJ17_OVR_is_withstandEPNS_6DAMAGEE	YS::BTLOBJ::_OVR_is_withstand(YS::DAMAGE*)		sim-med
0018d620	280	loop	near	m2c	90.63	00407550	_ZN2YS6ATTACK8ExecTaskEP4TASK	YS::ATTACK::ExecTask(TASK*)		med
001c4188	280	float	near	m2c	50.47	004e3418	_ZN2YS11DEADREQUEST3AddEPNS_11CROWDEFFECTEf	YS::DEADREQUEST::Add(YS::CROWDEFFECT*, float)		sim-low
001cd690	280	loop	near	m2c	84.86	004f1480	_ZN2YS14PRIORITYTARGET6searchEv	YS::PRIORITYTARGET::search()		sim-high
001ce930	280	branchy	near	lift	64.72	004ec9f4	_ZN2YS10LIGHTCYCLE4execEv	YS::LIGHTCYCLE::exec()		sim-low
001dcdb8	280	straight	near	lift	69.94	002b282c	_ZN3ryj6EFFECT4InitEP9ALLOCATORii	ryj::EFFECT::Init(ALLOCATOR*, int, int)		sim-low
002539e8	280	branchy	near	lift	85.44	002ee43c	_ZN2Tz6CMData8BackReadEiPc	Tz::CMData::BackRead(int, char*)		high
00271710	280	branchy	near	m2c	84.93	00397478	_ZN2Tz8CmCustom12MakeItemMessEiPcbbi	Tz::CmCustom::MakeItemMess(int, char*, bool, bool, int)		high
0027afe0	280	loop	near	lift	83.20	0038d810	_ZN2Tz9CmAbility24SetIndiAbilityDefaultPosEv	Tz::CmAbility::SetIndiAbilityDefaultPos()		high
002ac420	280	loop	near	ghidra	55.16	0034b9d4	_ZN2Tz9JmNewInfo16isPuzzlePieceNewEi	Tz::JmNewInfo::isPuzzlePieceNew(int)		sim-high
002bf9d8	280	branchy	near	lift	12.24	003d75dc	_ZN8worldmap5EventC1EP4TASKi	worldmap::Event::Event(TASK*, int)		sim-high
002dbb88	280	float	near	lift	76.54	0063d580	_ZN2Ti14MGHachimitsuPo14_OVR_post_execEv	Ti::MGHachimitsuPo::_OVR_post_exec()		med
001531f8	276	branchy	near	ghidra	77.78	0005db34	_ZN2dk12LEVELUP_INFO9openCharaEPKN2YS7MESSAGEES4_S4_iNS0_9WIN_COLORE	dk::LEVELUP_INFO::openChara(YS::MESSAGE const*, YS::MESSAGE const*, YS::MESSAGE const*, int, dk::LEVELUP_INFO::WIN_COLOR)		high
00170400	276	branchy	near	m2c	78.03	00414e4c	_ZN2YS10CACHE_BUFF14ReadRequestSubEPKcij	YS::CACHE_BUFF::ReadRequestSub(char const*, int, unsigned int)		high
00179530	276	float	near	ghidra	65.23	0047da60	_ZN2YS6PLAYER17ability_dodgerollEv	YS::PLAYER::ability_dodgeroll()		med
